raceId,Year,Race,Date,Finishers,City,State,Country,Continent,Type,Include,AgeBand,Net,Adjustment
744,2023,Spring Chance BQ2 Marathon,2023-04-15,196,Geneva,IL,,,,True,1,0,0
1048,2025,York Marathon,2025-05-04,195,York,PA,,,,True,1,0,0
634,2023,Whidbey Island Marathon,2023-04-23,193,Oak Harbor,WA,,,,True,1,0,0
1206,2025,Yukon Boundary Bay Race,2025-11-02,192,Delta,BC,,,,True,5,0,0
840,2024,Santa Clarita Marathon,2024-11-10,191,Santa Clarita,CA,,,,False,1,0,0
771,2023,New Hampshire Marathon,2023-09-30,188,Bristol,NH,,,,True,1,0,0
764,2024,Blue Sky Marathon,2024-10-19,186,Fort Collins,CO,,,,False,1,0,0
848,2024,The Bismarck Marathon,2024-09-21,186,Bismarck,ND,,,,False,1,0,0
721,2023,Maritime Marathon,2023-06-11,185,Manitowoc,WI,,,,True,1,0,0
931,2023,Leavenworth Marathon,2023-09-30,185,Leavenworth,WA,,,,True,1,0,0
712,2022,Jackson Hole Marathon,2022-09-24,184,Jackson Hole,WY,,,,True,1,0,0
748,2024,Last Chance BQ Grand Rapids,2024-09-08,181,Grand Rapids,MI,,,,True,1,0,0
826,2024,Mill Race Marathon,2024-09-28,180,Columbus,IN,,,,False,1,0,0
857,2024,BHM Marathon,2024-10-06,180,Birmingham,AL,,,,False,1,0,0
284,2022,The Heartland Marathon,2022-09-25,179,Omaha,NE,,,,True,1,0,0
570,2022,Hamptons Marathon,2022-09-17,179,East Hampton,NY,,,,True,1,0,0
692,2023,Fort Worth Marathon,2023-11-12,179,Fort Worth,TX,,,,True,1,0,0
934,2024,Three Bridges Marathon,2024-12-07,179,Little Rock,AR,,,,False,5,0,0
773,2023,Loop the Lake Marathon,2023-10-14,178,Syracuse,NY,,,,True,1,0,0
862,2024,Blue Ox Marathon,2024-10-11,178,Bemidji,MN,,,,False,1,0,0
876,2024,RDC Marathon,2024-10-27,178,Durham,NC,,,,False,1,0,0
852,2024,The Haunted Forest Marathon,2024-10-27,176,Canal Fulton,OH,,,,False,1,0,0
1030,2025,Whidbey Island Marathon,2025-04-27,176,Oak Harbor,WA,,,,True,1,0,0
638,2023,Tallahassee Marathon,2023-02-05,173,Tallahassee,FL,,,,True,1,0,0
1061,2025,Windermere Marathon,2025-05-18,172,Spokane Valley,WA,,,,True,1,0,0
682,2023,Athens Marathon (Ohio),2023-04-16,171,Athens,OH,,,,True,1,0,0
727,2023,Black Mountain Marathon,2023-02-25,171,Black Mountain,NC,,,,False,1,0,0
586,2024,Maui Oceanfront Marathon,2024-01-14,170,Lahaina,HI,,,,True,5,0,0
842,2024,Snohomish River Run Marathon,2024-10-13,170,Everett,WA,,,,False,1,0,0
919,2023,Bakersfield Marathon,2023-03-26,169,Bakersfield,CA,,,,True,1,0,0
745,2024,Spring Chance BQ2 Marathon,2024-04-14,168,Geneva,IL,,,,True,1,0,0
986,2025,Redding Marathon,2025-01-19,168,Redding,CA,,,,True,1,0,0
864,2024,Yonkers Marathon,2024-09-15,166,Yonkers,NY,,,,False,1,0,0
893,2024,Belleville Main Street Marathon,2024-09-30,166,Belleville,IL,,,,False,1,0,0
705,2023,New River Marathon,2023-05-13,164,Todd,NC,,,,True,1,0,0
1130,2025,Jack & Jill Marathon Poconos,2025-09-12,163,White Havne,PA,,,,True,1,0,0
770,2023,Prince Edward Island Marathon,2023-10-14,160,Charlottetown,PE,,,,True,5,0,0
881,2024,Adirondack Marathon,2024-09-22,159,Schroon Lake,NY,,,,False,1,0,0
772,2023,Muskoka Marathon,2023-09-30,158,Bracebridge,ON,,,,True,1,0,0
863,2024,Freedom's Run,2024-10-12,156,Shepherdstown,WV,,,,False,1,0,0
616,2023,Gettysburg North-South Marathon,2023-04-30,155,Gettysburg,PA,,,,True,1,0,0
376,2022,Marathon de Granby,2022-10-02,154,Granby,QC,,,,True,5,0,0
601,2022,Columbia Gorge Marathon,2022-10-16,154,Hood River,OR,,,,False,1,0,0
910,2024,Annapolis Striders Marathon,2024-10-06,149,Columbia,MD,,,,False,1,0,0
844,2024,The Equinox Marathon,2024-09-22,146,Fort Collins,CO,,,,False,1,0,0
887,2024,Rogue Marathon,2024-10-12,146,Talent,OR,,,,False,1,0,0
987,2024,Redding Marathon,2024-01-14,145,Redding,CA,,,,True,1,0,0
1035,2025,Boise River Marathon,2025-05-03,144,Boise,ID,,,,True,1,0,0
623,2024,Windermere Marathon,2024-05-19,142,Spokane Valley,WA,,,,True,1,0,0
717,2023,Skidaway Island Marathon,2023-02-25,139,Savannah,GA,,,,True,1,0,0
867,2024,Towpath Marathon,2024-10-05,138,Cleveland,OH,,,,False,1,0,0
1006,2025,Spring Chance BQ2 Marathon,2025-04-12,138,Geneva,IL,,,,True,1,0,0
438,2022,Milwaukee Lakefront Marathon,2022-10-02,137,milwaukee ,WI,,,,True,1,0,0
793,2024,Cannonball Run Marathon,2024-10-12,137,Greensboro,NC,,,,False,1,0,0
869,2024,Humboldt Redwoods Marathon,2024-10-13,134,Weott,CA,,,,False,1,0,0
333,2024,Boston or Bust,2024-09-08,133,Huntsville,AL,,,,False,1,0,0
552,2023,Des Moines St. Paddy's Marathon,2023-03-18,132,Des Moines,IA,,,,True,1,0,0
891,2024,GMAA Green Mountain Marathon,2024-10-20,128,South Hero,VT,,,,False,1,0,0
526,2022,Salina Crossroads Marathon,2022-11-05,127,Salina,KS,,,,True,1,0,0
870,2024,Run Crazy Horse,2024-10-06,127,Hill City,SD,,,,False,1,0,0
1125,2025,Last Chance BQ Grand Rapids,2025-09-07,126,Grand Rapids,MI,,,,True,1,0,0
769,2023,QDR Marathon,2023-11-19,125,Flushing Meadows,NY,,,,True,1,0,0
938,2024,South Texas International Marathon,2024-12-05,123,Harlingen,TX,,,,False,1,0,0
1053,2025,Scotiabank Frederichton Marathon,2025-05-11,123,Fredericton,NB,,,,True,5,0,0
940,2024,Warrior Holiday Dash,2024-12-01,122,Washington,DC,,,,False,1,0,0
878,2024,Antelope Island Marathon,2024-10-11,120,Syracuse,UT,,,,False,1,0,0
889,2024,The County Marathon,2024-09-29,120,Picton,ON,,,,False,5,0,0
873,2024,Mayor's Marathon (TX),2024-10-27,117,Lubbock,TX,,,,False,1,0,0
880,2024,BougeBouge – Verdun,2024-09-15,117,"Montréal ,verdun",QC,,,,False,1,0,0
672,2023,Buckeye Marathon,2023-01-07,113,Buckeye,AZ,,,,True,1,0,0
606,2023,Boise River Marathon,2023-04-22,111,Boise,ID,,,,True,1,0,0
747,2023,Last Chance BQ Grand Rapids,2023-09-10,111,Grand Rapids,MI,,,,True,1,0,0
903,2024,Historic Drawbridge Marathon,2024-11-16,106,St Michaels,MD,,,,False,1,0,0
959,2025,Mobile Marathon,2025-01-12,104,Mobile,AL,,,,True,1,0,0
872,2024,Back Your Badge Marathon,2024-09-21,102,Plainfield,IN,,,,False,1,0,0
932,2023,Hoover Dam Marathon,2024-12-09,102,Boulder City,NV,,,,False,5,0,0
332,2023,Boston or Bust,2023-09-10,100,Huntsville,AL,,,,False,1,0,0
894,2024,Flagstaff Marathon,2024-10-05,95,Flagstaff,AZ,,,,False,1,0,0
917,2024,Veteran's Marathon (PA),2024-11-03,94,Indiana,PA,,,,False,1,0,0
884,2024,Veteran's Marathon (IN),2024-11-02,93,Columbia City,IN,,,,False,1,0,0
890,2024,Ely Marathon,2024-09-21,92,Ely,MN,,,,False,1,0,0
901,2024,Midtown Rotary Springfield Marathon,2024-11-09,88,Springfield,IL,,,,False,1,0,0
886,2024,St. Joseph Marathon,2024-09-28,84,Saint Joseph,MO,,,,False,1,0,0
888,2024,Monument Marathon,2024-09-28,79,Scottsbluff,NE,,,,False,1,0,0
909,2024,Bears Ears Marathon,2024-11-02,76,Blanding,UT,,,,False,1,0,0
935,2024,Hoover Dam Marathon,2024-12-07,76,Boulder City,NV,,,,False,5,0,0
898,2024,Best of the West Marathon,2024-09-21,74,Ravenna,OH,,,,False,1,0,0
892,2024,Honoring our Heroes Marathon,2024-11-16,70,Rolla,MO,,,,False,1,0,0
895,2024,Little Apple Marathon,2024-10-05,70,Manhattan,KS,,,,False,1,0,0
885,2024,Hayden Lake Marathon,2024-10-12,62,Hayden,ID,,,,False,1,0,0
902,2024,Boring Marathon,2024-09-15,61,Boring,OR,,,,False,1,0,0
960,2024,Mobile Marathon,2024-01-14,60,Mobile,AL,,,,True,1,0,0
735,2022,Ghost of Seattle Marathon,2022-11-26,57,Seattle,WA,,,,False,1,0,0
900,2024,Pacific Northwest Marathon,2024-09-21,56,Harrisburg,OR,,,,False,1,0,0
856,2024,Yeti Endurance Weekend,2024-11-02,54,Kansas City,MO,,,,False,1,0,0
882,2024,Windsor Marathon,2024-10-06,53,Windsor,CO,,,,False,1,0,0
746,2022,Last Chance BQ Grand Rapids,2022-09-10,52,Grand Rapids,MI,,,,True,1,0,0
883,2024,Cary Greenways Tour,2024-09-28,52,Cary,NC,,,,False,1,0,0
906,2024,NEK Marathon,2024-09-22,50,Island Pond,VT,,,,False,1,0,0
736,2023,Ghost of Seattle Marathon,2023-11-25,48,Seattle,WA,,,,False,1,0,0
899,2024,Priest Lake Marathon,2024-09-14,43,Priest Lake,ID,,,,False,1,0,0
907,2024,Tri-Cities Marathon,2024-10-27,42,Richland,WA,,,,False,1,0,0
897,2024,Patriot's Run,2024-09-14,34,Olathe,KS,,,,False,1,0,0
912,2024,Mathews Marathon,2024-10-19,34,Mathews,VA,,,,False,1,0,0
915,2024,The Great Lincoln Marathon,2024-09-15,34,Lincoln,ME,,,,False,1,0,0
944,2024,Ghost of Seattle Marathon,2024-11-30,34,Seattle,WA,,,,False,1,0,0
896,2024,Dolittle Marathon,2024-09-14,31,Waukesha,WI,,,,False,1,0,0
828,2024,Kenai River Marathon,2024-09-29,24,Kenai,AK,,,,False,1,0,0
913,2024,Mid-South Races for Hope,2024-11-02,24,Wynne,AR,,,,False,1,0,0
404,2023,Last Chance Marathon,2023-12-31,21,Bellingham,WA,,,,False,1,0,0
905,2024,The Screaming Pumpkin,2024-10-26,21,Peoria,IL,,,,False,1,0,0
908,2024,Trash Panda Trail Run,2024-09-14,19,Chattanooga,TN,,,,False,1,0,0
904,2024,Trapline Marathon,2024-10-12,17,Happy Valley Goosebay,NL,,,,False,5,0,0
911,2024,Arkansas Marathon,2024-10-12,14,Booneville,AR,,,,False,1,0,0
914,2024,Fall Freakin Fun Marathon,2024-10-26,13,Kirkland,WA,,,,False,1,0,0
916,2024,Rustyfish100,2024-10-05,11,Manistee,MI,,,,False,5,0,0
496,2023,Timbercity Red Hill Marathon And Classic,2023-01-28,7,Cape Town,CAP,,,,False,1,0,0
943,2024,Long Beach Turkey Trot,2024-11-30,1,Long Beach,CA,,,,False,1,0,0
